CD_EUNIS;CD_EUNIS_SUP;LEVEL;LB_LEVEL;France_av;FRANCE;LB_EUNIS_FR;DESCRIPTION_FR;label
G3.F11;G3.F1;5;Niveau 5;FALSE;TRUE;Plantations de Sapins, d’Épicéas, de Mélèzes et de Cèdres indigènes;Plantations de conifères paléarctiques des genres [Abies], [Picea], [Larix] ou [Cedrus] à l’intérieur de leur aire biogéographique de répartition au sens large, mais en dehors des conditions décrites sous « reboisement » dans les subdivisions correspondantes de l’unité G3.;Native fir, spruce, larch, cedar plantations
G3.F12;G3.F1;5;Niveau 5;FALSE;TRUE;Plantations de Pins indigènes;Plantations de conifères paléarctiques du genre [Pinus] à l’intérieur de leur aire biogéographique de répartition au sens large, mais en dehors des conditions décrites sous « reboisement » dans les subdivisions correspondantes de l’unité G3.;Native pine plantations
G3.F13;G3.F1;5;Niveau 5;FALSE;TRUE;Plantations de Cyprès, de Genévriers, d’Ifs indigènes;Plantations de conifères paléarctiques des genres [Cupressus], [Juniperus], [Taxus], à l’intérieur de leur aire biogéographique de répartition au sens large, mais en dehors des conditions décrites sous « reboisement » dans les subdivisions correspondantes de l’unité G3.;Native cypress, juniper, yew plantations
G3.F2;G3.F;4;Niveau 4;FALSE;TRUE;Plantations de conifères exotiques;Plantations d’espèces non paléarctiques de conifères ou d’espèces paléarctiques en dehors de leur aire biogéographique de répartition au sens large.;Exotic conifer plantations
G3.F21;G3.F2;5;Niveau 5;FALSE;TRUE;Plantations d’Épicéas, de Sapins, de Mélèzes, de Sapins de Douglas, de Cèdres exotiques;Plantations de conifères des genres [Abies], [Picea], [Larix], [Pseudotsuga] ou [Cedrus] constituées d’espèces non paléarctiques ou d’espèces paléarctiques en dehors de leur aire biogéographique de répartition au sens large.;Exotic spruce, fir, larch, douglas fir, deodar plantations
G3.F22;G3.F2;5;Niveau 5;FALSE;TRUE;Plantations de Pins exotiques;Plantations de conifères du genre [Pinus], constituées d’espèces non paléarctiques ou d’espèces paléarctiques en dehors de leur aire biogéographique de répartition au sens large.;Exotic pine plantations
G3.F23;G3.F2;5;Niveau 5;FALSE;TRUE;Autres plantations de conifères exotiques;Plantations de conifères de genres autres que [Pinus], [Abies], [Picea], [Larix], [Pseudotsuga] ou [Cedrus] constituées d’espèces non paléarctiques ou d’espèces paléarctiques en dehors de leur aire biogéographique de répartition au sens large.;Other exotic conifer plantations
G3.1;G3;3;Niveau 3;FALSE;TRUE;Boisements à [Picea] et à [Abies];Bois dominés par [Abies] ou [Picea].;[Abies] and [Picea] woodland
G3.1A;G3.1;4;Niveau 4;FALSE;FALSE;;;Relict [Abies nebrodensis] stands
G3.1B;G3.1;4;Niveau 4;FALSE;TRUE;Pessières subalpines des Alpes et des Carpates;Forêts de [Picea abies] de l'étage subalpin inférieur et de stations anormales de l'étage montagnard des Alpes externes, intermédiaires et internes. Dans ce dernier cas il s'agit souvent de communautés en continuité avec les pessières montagnardes de l’unité G3.1C. Les Épicéas sont souvent rabougris ou columnaires et sont accompagnés d'un sous-bois aux affinités nettement subalpines. Forêts de [Picea abies] de l’étage subalpin inférieur des Carpates.;Alpine and Carpathian subalpine [Picea] forests
G3.1B1;G3.1B;5;Niveau 5;TRUE;TRUE;Pessières à Airelles;Forêts de [Picea abies] pour la plupart acidophiles, mésophiles, subalpines des Alpes externes, intermédiaires et internes, avec [Oxalis acetosella], [Vaccinium vitis-idaea], [Vaccinium myrtillus], [Calamagrostis villosa] et la mousse [Hylocomium splendens].;Bilberry spruce forests
G3.1B2;G3.1B;5;Niveau 5;TRUE;TRUE;Pessières subalpines à hautes herbes;Forêts de [Picea abies] riches en hautes herbes, hygrophiles ou mésohygrophiles, des stations de haute altitude des Alpes, soumises à une couverture de neige prolongée et à des brouillards fréquents. On y trouve les espèces [Adenostyles] spp., [Chaerophyllum hirsutum], [Peucedanum ostruthium], [Ranunculus aconitifolius], [Aconitum vulparia], [Aconitum paniculatum], [Stellaria nemorum], [Geranium sylvaticum], [Cicerbita alpina].;Tall herb subalpine spruce forests
G3.1B21;G3.1B2;6;Niveau 6;FALSE;TRUE;Pessières subalpines à [Adenostyles glabra];Forêts de [Picea abies] ou de [Picea abies]-[Larix decidua] des pentes subalpines à montagnardes supérieures des Alpes. Elles se développent sur des substrats riches en bases et généralement calcaires, en particulier sur des dolomites, des pierres calcaires, des calcschistes, des schistes verts et habituellement sur des pentes rocheuses abruptes. Le sous-bois est dominé par [Adenostyles glabra] ([Adenostyles alpina]).;[Adenostyles glabra] subalpine spruce forests
G3.1B22;G3.1B2;6;Niveau 6;TRUE;TRUE;Pessières subalpines à [Adenostyles alliariae];Forêts de [Picea abies] de l’étage subalpin des Alpes, développées dans des régions à pluviométrie élevée sur une roche-mère généralement calcaire, parfois siliceuse riches en bases comme le flysch. Le sous-bois est dominé par des formations denses de hautes herbes, en particulier [Adenostyles alliariae], [Cicerbita alpina], [Rumex alpestris].;[Adenostyles alliariae] subalpine spruce forests
G3.1B3;G3.1B;5;Niveau 5;TRUE;TRUE;Pessières subalpines humides;Forêts de [Picea abies] des Alpes, riches en Sphaignes, développées sur des substrats plus ou moins tourbeux, humides mais non gorgés d’eau, avec [Listera cordata], [Sphagnum acutifolium], [Sphagnum quinquefarium], [Sphagnum girgensohnii]. Les pessières se développant dans des bas-marais ou des marécages à la périphérie de tourbières hautes ou sur des sols gorgés d’eau en forêt sont classées parmi les forêts marécageuses de la classe G1, sous l’unité G3.E51.;Moist subalpine spruce forests
G3.1B4;G3.1B;5;Niveau 5;TRUE;TRUE;Pessières subalpines xérophiles;Forêts de [Picea abies] sur adrets secs des Alpes septentrionales et nord-occidentales. Sont présents [Vaccinium vitis-idaea] et un petit mélange de [Vaccinium myrtillus] sur des sols siliceux sur grès et schistes carbonifères, [Arctostaphylos uva-ursi], [Polygala chamaebuxus], [Carex humilis] sur des schistes lustrés, et [Berberis vulgaris], [Valeriana montana], [Valeriana tripteris] sur des éboulis calcaires stabilisés.;Xerophile subalpine spruce forests
G3.1B5;G3.1B;5;Niveau 5;FALSE;TRUE;Pessières des stations froides;Bois de [Picea abies] de stations anormales de l’étage montagnard ou subalpin des Alpes, en particulier des massifs forestiers des « glacières » (éboulis rocheux ombragés à travers lesquels passe de l’air froid), des bois développés dans des vallées et des dépressions où l’air froid s’accumule pendant les nuits claires, des bois colonisant des éboulis stabilisés et des bandes étroites de rochers, des bois sur sites humides.;Cold station spruce forests
G3.1B6;G3.1B;5;Niveau 5;FALSE;FALSE;;;Carpathian spruce forests
G3.1B61;G3.1B6;6;Niveau 6;FALSE;FALSE;;;Western Carpathian subalpine spruce forests
G3.1B611;G3.1B61;7;Niveau 7;FALSE;FALSE;;;Western Carpathian acidophilous spruce forests
G3.1B612;G3.1B61;7;Niveau 7;FALSE;FALSE;;;Carpathian holly-fern spruce forests
G3.1B62;G3.1B6;6;Niveau 6;FALSE;FALSE;;;Eastern Carpathian subalpine spruce forests
G3.1B621;G3.1B62;7;Niveau 7;FALSE;FALSE;;;Carpathian subalpine rhododenron spruce forests
G3.1B622;G3.1B62;7;Niveau 7;FALSE;FALSE;;;Carpathian subalpine Bruckenthalia spruce forests
G3.1B623;G3.1B62;7;Niveau 7;FALSE;FALSE;;;Carpathian high montane [Hieracium] spruce forests
G3.1B624;G3.1B62;7;Niveau 7;TRUE;FALSE;;;Carpathian high montane [Bazzania] spruce forests
G3.1B625;G3.1B62;7;Niveau 7;TRUE;FALSE;;;Carpathian [Leucanthemum] high montane spruce forests
G3.1C;G3.1;4;Niveau 4;FALSE;TRUE;Pessières montagnardes intra-massifs;Forêts de [Picea abies] de l’étage montagnard des Alpes internes, caractéristiques des régions climatiquement défavorables tant au Hêtre qu’au Sapin. Forêts similaires de [Picea abies] des étages montagnard et collinéen du bassin intérieur des Carpates slovaques soumis à un climat fortement continental.;Inner range montane [Picea] forests
G3.1C1;G3.1C;5;Niveau 5;TRUE;TRUE;Pessières montagnardes intra-alpines acidophiles;Forêts intra-alpines de [Picea abies] sur substrats siliceux cristallins ou schisteux, avec [Calamagrostis villosa] et des Luzules.;Acidophile montane inner Alpine spruce forests
G3.1C2;G3.1C;5;Niveau 5;FALSE;TRUE;Pessières montagnardes intra-alpines calciphiles;Forêts calcicoles intra-alpines de [Picea abies] avec [Calamagrostis varia], [Carex flacca], [Sesleria caerulea], [Hieracium trifidum], [Aster bellidiastrum].;Calciphile montane inner Alpine spruce forests
G3.1C3;G3.1C;5;Niveau 5;FALSE;TRUE;Pessières montagnardes intra-alpines à Gaillet;Forêts intra-alpines xérophiles, plus ou moins mésotrophes de [Picea abies] ou de [Picea abies] et [Abies alba]. Elles sont souvent caractérisées par un mélange d’arbres caducifoliés, notamment [Acer pseudoplatanus], [Fraxinus excelsior], et avec une strate herbacée riche en espèces comprenant [Oxalis acetosella], [Galium rotundifolium], [Galium odoratum], [Anemone nemorosa], [Doronicum austriacum], [Petasites albus], [Primula elatior], [Fragaria vesca], [Cardamine trifolia], [Carex montana] et [Melica nutans].;Bedstraw montane inner Alpine spruce forests
G3.1C4;G3.1C;5;Niveau 5;TRUE;TRUE;Pessières montagnardes intra-alpines à hautes herbes;Forêts intra-alpines de [Picea abies] ou de [Picea abies]-[Abies alba], de l’étage montagnard supérieur, avec [Amelanchier ovalis], [Berberis vulgaris] et une sous-strate riche en hautes herbes, généralement dominée par [Adenostyles glabra].;Tall herb montane inner Alpine spruce forests
G3.1C5;G3.1C;5;Niveau 5;FALSE;TRUE;Pessières montagnardes intra-alpines tourbeuses;Forêts montagnardes intra-alpines de [Picea abies] sur sols tourbeux, riches en [Sphagnum] spp. et avec [Equisetum sylvaticum], [Listera cordata] et [Dryopteris dilatata].;Peatmoss montane inner Alpine spruce forests
G3.1C6;G3.1C;5;Niveau 5;TRUE;FALSE;;;Inner Carpathian spruce forests
G3.1D;G3.1;4;Niveau 4;TRUE;TRUE;Pessières subalpines hercyniennes;Forêts subalpines de [Picea abies] des massifs élevés de la partie centrale et orientale de l’arc hercynien, du Harz jusqu’au quadrilatère de Bohême.;Hercynian subalpine [Picea] forests
G3.1D1;G3.1D;5;Niveau 5;TRUE;FALSE;;;Subalpine spruce forests of the Bayerischer Wald
G3.1D2;G3.1D;5;Niveau 5;TRUE;FALSE;;;Subalpine spruce forests of the Harz and Erzgebirge
G3.1D3;G3.1D;5;Niveau 5;TRUE;FALSE;;;Subalpine spruce forests of the Sudeten
G3.1E;G3.1;4;Niveau 4;FALSE;FALSE;;;Southern European [Picea abies] forests
G3.1E1;G3.1E;5;Niveau 5;FALSE;FALSE;;;Southeastern Moesian [Picea abies] forests
G3.1E11;G3.1E1;6;Niveau 6;FALSE;FALSE;;;Aegeo-Rhodopean spruce forests
G3.1E12;G3.1E1;6;Niveau 6;FALSE;FALSE;;;Central Rhodopide spruce forests
G3.1E13;G3.1E1;6;Niveau 6;FALSE;FALSE;;;Moeso-Macedonian spruce forests
G3.1E2;G3.1E;5;Niveau 5;FALSE;FALSE;;;Apennine spruce forests
G3.1E3;G3.1E;5;Niveau 5;FALSE;FALSE;;;Montenegrine [Picea abies] forests
G3.1E4;G3.1E;5;Niveau 5;TRUE;FALSE;;;Pelagonide [Picea abies] forests
G3.1E5;G3.1E;5;Niveau 5;TRUE;FALSE;;;Balkan Range [Picea abies] forests
G3.1F;G3.1;4;Niveau 4;TRUE;TRUE;Pessières de [Picea abies] extrazonales;Formations spontanées de [Picea abies] occupant des enclaves altitudinales ou édaphiques isolées à l’intérieur de zones où prédominent d’autres types de végétation, notamment à l’étage montagnard des Alpes externes, des Carpates, des Dinarides, du Jura, des massifs hercyniens, des étage subalpins du Jura, des massifs hercyniens occidentaux et des Dinarides.;Enclave [Picea abies] forests
G3.1F1;G3.1F;5;Niveau 5;TRUE;TRUE;Pessières subalpines du Jura;Forêts de [Picea abies] du Jura, à domaine limité et à affinités subalpines, comprenant des formations véritablement subalpines du Haut-Jura, bien développées mais de petite étendue en raison de l’altitude relativement faible et de la concurrence avec les formations de [Pinus uncinata], des pessières à hautes herbes ainsi que des formations de stations froides ou de « glacières » similaires à celles des Alpes externes septentrionales.;Subalpine Jura spruce forests
G3.1F2;G3.1F;5;Niveau 5;TRUE;FALSE;;;Subalpine Black Forest spruce forests
G3.1F3;G3.1F;5;Niveau 5;TRUE;TRUE;Pessières périalpines à [Bazzania];Enclaves édaphiques à [Picea abies] des étages montagnard et submontagnard des Préalpes et des plateaux préalpins riches en [Bazzania trilobata], en particulier des forêts établies sur des blocs rocheux, des champs morainiques, dans des poches de « glacières » et dans des bois sur sols humides.;Peri-Alpine bazzania spruce forests
G3.1F4;G3.1F;5;Niveau 5;TRUE;TRUE;Pessières montagnardes hercynio-alpines;Pessières des étages montagnard ou submontagnard des Alpes externes, des collines médio-pannoniennes, des Carpates externes occidentales et septentrionales, des Carpates méridionales et orientales, des collines et plateaux précarpatiques de l’ouest de l’Ukraine, du système du Jura et de l’arc hercynien. Elles sont dominées par [Picea abies] accompagné d’un mélange variable d’[Abies alba], de [Fagus sylvatica] ou des deux. Cette unité comprend les pessières ou sapinières-pessières et les faciès à Épicéa dominant des hêtraies-sapinières montagnardes ou submontagnardes.;Hercynio-Alpine montane spruce forests
G3.1F41;G3.1F4;6;Niveau 6;TRUE;TRUE;Pessières montagnardes médio-européennes;Pessières et sapinières-pessières des étages montagnard ou submontagnard des Alpes externes, des collines médio-pannoniennes, des Carpates externes occidentales et septentrionales, du système du Jura et de l’arc hercynien, y compris les faciès des sapinières-hêtraies à Épicéa de l’aire de répartition du [Fagion medio-europaeum]. Les faciès des hêtraies-sapinières alpines à Épicéa dominant de l’aire de repartition du [Fagion illyricum] sont classés séparément dans l’unité G3.1F42.;Medio-European montane spruce forests
G3.1F42;G3.1F4;6;Niveau 6;TRUE;FALSE;;;Illyrio-Alpine montane beech spruce forests
G3.1F43;G3.1F4;6;Niveau 6;TRUE;FALSE;;;Dacian beech-spruce forests
G3.1F5;G3.1F;5;Niveau 5;TRUE;FALSE;;;Dinaric spruce forests
G3.1F51;G3.1F5;6;Niveau 6;TRUE;FALSE;;;Illyro-Dinaric cold station spruce forests
G3.1F52;G3.1F5;6;Niveau 6;TRUE;FALSE;;;Dinaric dolomite spruce forests
G3.1F53;G3.1F5;6;Niveau 6;FALSE;FALSE;;;Dinaric acidophilous spruce forests
G3.1F54;G3.1F5;6;Niveau 6;FALSE;FALSE;;;Moeso-Dinaric spruce forests
G3.1G;G3.1;4;Niveau 4;FALSE;FALSE;;;[Picea omorika] forests
G3.1H;G3.1;4;Niveau 4;TRUE;FALSE;;;[Picea orientalis] forests
G3.1I;G3.1;4;Niveau 4;TRUE;TRUE;Reboisements d’[Abies];Plantations de sapins indigènes à l’intérieur ou près de leur aire de répartition naturelle présente ou récente. D’autres plantations de ces espèces et les plantations de sapins exotiques sont classées dans l’unité G3.F.;[Abies] reforestation
G3.1I1;G3.1I;5;Niveau 5;FALSE;TRUE;Reboisements d’[Abies alba];Plantations d’[Abies alba] à l’intérieur de son aire de répartition, ou au nord et à l’ouest de celle-ci.;[Abies alba] reforestation
G3.1I2;G3.1I;5;Niveau 5;FALSE;FALSE;;;[Abies borisii-regis] reforestation
G3.1I3;G3.1I;5;Niveau 5;FALSE;FALSE;;;[Abies cephalonica] reforestation
G3.1I4;G3.1I;5;Niveau 5;FALSE;FALSE;;;[Abies pinsapo] reforestation
G3.1I5;G3.1I;5;Niveau 5;FALSE;FALSE;;;[Abies nebrodensis] reforestation
G3.1J;G3.1;4;Niveau 4;FALSE;TRUE;Reboisements de [Picea abies];Plantations de [Picea abies] à l’intérieur ou près de son aire de répartition naturelle présente ou récente, y compris toutes les formations hercyniennes et péri-hercyniennes accompagnées par une sous-strate semi-naturelle. Les plantations de [Picea abies] intensives, très denses et hors conditions naturelles sont classées dans l’unité G3.F.;[Picea abies] reforestation
G3.1K;G3.1;4;Niveau 4;TRUE;FALSE;;;"Serpentine [Abies alba] forests
[G3.1K Serpentine [Abies alba] forests
Serpentine [Abies alba] forests"
G3.11;G3.1;4;Niveau 4;TRUE;TRUE;Forêts neutrophiles médio-européennes à [Abies];Sapinières et sapinières-pessières ([Abies alba]) développées sur des sols neutres ou voisins de la neutralité, des Alpes, des Dinarides, des Carpates, des Pyrénées, du Jura, des massifs hercyniens et des Apennins septentrionaux, en association avec des forêts du [Fagion medio-europaeum], du [Fagion illyricum] ou du [Fagion dacicum].;Neutrophile medio-European [Abies] forests
G3.111;G3.11;5;Niveau 5;FALSE;TRUE;Sapinières neutrophiles intra-alpines;Forêts neutrophiles d’[Abies alba] et d’[Abies alba]-[Picea abies], développées sur des sols bruns dans les Alpes intermédiaires ou internes, en dehors de l'aire climatique du Hêtre ([Fagus sylvatica]).;Inner Alpine neutrophile fir forests
G3.1111;G3.111;6;Niveau 6;FALSE;TRUE;Sapinières à Oxalis;Forêts intra-alpines typiques d'[Abies alba] avec prédominance d'espèces de mull-moder telles que [Veronica urticifolia] ([Veronica latifolia]), [Melampyrum sylvaticum], [Prenanthes purpurea], [Oxalis acetosella], [Luzula nivea]. Toutes les sapinières des Alpes intermédiaires et internes peuvent être incluses dans cette catégorie, à l'exception de celles qui présentent des faciès nettement acidophiles ou calciphiles et des types locaux bien caractérisés répertoriés ci-dessous.;Sorrel fir forests
G3.1112;G3.111;6;Niveau 6;FALSE;TRUE;Sapinières à hautes herbes;Sapinières intra-alpines de haute altitude, de l'étage montagnard supérieur, riches en hautes herbes, avec [Adenostyles alliariae], [Geranium sylvaticum], [Cicerbita alpina], [Chaerophyllum villarsii], [Peucedanum ostruthium], [Alnus viridis] et [Sorbus aucuparia].;Tall herb fir forests
G3.1113;G3.111;6;Niveau 6;FALSE;TRUE;Sapinières à Trochiscanthe;Forêts d’[Abies alba] des Alpes maritimes, se trouvant notamment dans la forêt des Quatre-Cantons dans le massif du Tournairet, en Haute-Vésubie, dans le massif de Peira Cava et la Roya moyenne et supérieure, avec [Trochiscanthes nodiflora], [Galium sylvaticum], [Luzula pedemontana], [Aquilegia atrata], [Phyteuma halleri].;Trochischantes fir forests
G3.112;G3.11;5;Niveau 5;FALSE;TRUE;Sapinières neutrophiles hercynio-alpines;Sapinières neutrophiles des étages montagnard ou submontagnard des Alpes externes, des Dinarides, des Carpates, des Apennins septentrionaux, des Pyrénées, du Jura et de l’arc hercynien. Elles sont dominées par [Abies alba] avec un mélange variable de [Picea abies], [Fagus sylvatica] ou des deux.;Neutrophile Hercynio-Alpine fir forests
G3.1121;G3.112;6;Niveau 6;TRUE;TRUE;Sapinières neutrophiles périalpines;Sapinières neutrophiles des étages montagnard ou submontagnard des Alpes externes septentrionales, occidentales, sud-occidentales et méridionales, des Carpates occidentales, des Apennins septentrionaux, des Pyrénées, du Jura et de l’arc hercynien, à l’intérieur de l’aire de répartition montagnarde des hêtraies du [Fagion medio-europaeum]. Elles sont dominées par [Abies alba] avec un mélange variable de [Picea abies], [Fagus sylvatica] ou des deux.;Peri-Alpine neutrophile fir forests
